Codigo Articulo,cuadrante,clase_abc,nivel_servicio,stock_actual,rop,demanda_esperada_lt,ss_empirico,mu_incondicional,mu_sba,adi,cv2,n_pos,n_semanas_historia,weeks_history,cajas_a_pedir,unidades_a_pedir,cbm_total_pedido,inversion_fob_usd,costo_final,cantidad_por_caja,CBMM,estado,requiere_pedido
MASS2337,lumpy,C,0.85,128.0,8.399999999999997,8.399999999999997,0.0,0.5599999999999998,0.5599999999999998,3.75,1.9417,8,30,29.714285714285715,0,0,0.0,0.0,5.47,16.0,0.19095,OK,False
MASS1971,lumpy,C,0.85,1.0,5.649999999999997,3.940140845070422,1.7098591549295747,0.26267605633802815,0.26267605633802815,7.1,0.6111,10,71,70.28571428571429,4,4,0.2,4.0,1.0,1.0,0.05,REORDENAR,True
MASS1279,intermittent,C,0.85,0.0,10.0,1.9416503906250002,8.058349609375,0.15625,0.129443359375,14.222,0.3431,9,128,127.28571428571429,3,3,0.15000000000000002,3.0,1.0,1.0,0.05,REORDENAR,True
MASS2795,erratic,C,0.85,52.0,72.56727906823782,67.12499999999999,5.442279068237838,4.474999999999999,4.474999999999999,1.0,2.16,4,4,3.4285714285714284,3,1296,0.155952,168.48000000000002,0.13,432.0,0.051984,REORDENAR,True
MASS2436,lumpy,C,0.85,0.0,10.0,9.0,1.0,0.6,0.6,2.727,0.6545,11,30,29.571428571428573,2,10,0.374616,170.0,17.0,5.0,0.187308,REORDENAR,True
MASS1156,intermittent,C,0.85,0.0,7.0,1.804960106382979,5.195039893617021,0.1397163120567376,0.12033067375886526,47.0,0.2775,3,141,140.28571428571428,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS0064,intermittent,C,0.85,0.0,2.3255813953488373,2.3255813953488373,0.0,0.15503875968992248,0.15503875968992248,64.5,0.0,2,129,128.42857142857142,3,3,0.15000000000000002,3.0,1.0,1.0,0.05,REORDENAR,True
MASS1364,lumpy,C,0.85,0.0,2.111999999999999,2.111999999999999,0.0,0.14079999999999995,0.14079999999999995,31.25,2.303,4,125,124.42857142857143,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS1958,intermittent,C,0.85,0.0,7.699999999999999,3.5307394366197173,4.169260563380282,0.27746478873239433,0.23538262910798116,10.143,0.3033,7,71,70.28571428571429,1,20,0.030096,170.0,8.5,20.0,0.030096,REORDENAR,True
MASS0828,lumpy,C,0.85,0.0,3.469879518072289,3.469879518072289,0.0,0.23132530120481926,0.23132530120481926,16.6,0.9688,5,83,82.57142857142857,4,4,0.2,4.0,1.0,1.0,0.05,REORDENAR,True
MASS0252,lumpy,C,0.85,0.0,6.0,2.063829787234042,3.936170212765958,0.13758865248226948,0.13758865248226948,35.25,0.6133,4,141,140.28571428571428,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS2621,intermittent,C,0.85,22.0,29.583984375000004,29.583984375000004,0.0,2.475,1.9722656250000001,1.6,0.4062,5,8,7.285714285714286,9,36,1.444608,747.0,20.75,4.0,0.160512,REORDENAR,True
MASS2207,lumpy,C,0.85,18.0,5.799999999999999,5.639999999999999,0.16000000000000014,0.37599999999999995,0.37599999999999995,5.556,0.8494,9,50,48.857142857142854,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS1578,intermittent,C,0.85,0.0,10.8,2.244236680327869,8.555763319672131,0.16229508196721312,0.1496157786885246,24.4,0.1563,5,122,121.42857142857143,3,3,0.15000000000000002,3.0,1.0,1.0,0.05,REORDENAR,True
MASS1084,lumpy,C,0.85,0.0,5.0,2.0744680851063833,2.9255319148936167,0.13829787234042554,0.13829787234042554,70.5,0.5,2,141,140.28571428571428,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS1232,intermittent,C,0.85,0.0,2.501953125,2.501953125,0.0,0.17500000000000002,0.166796875,22.4,0.0937,5,112,111.28571428571429,3,3,0.15000000000000002,3.0,1.0,1.0,0.05,REORDENAR,True
MASS2210,lumpy,C,0.85,19.0,8.2,5.76,2.4399999999999995,0.384,0.384,5.556,1.0012,9,50,48.857142857142854,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS1104,sin_datos,C,0.85,0.0,2.127659574468085,2.127659574468085,0.0,0.14184397163120568,0.14184397163120568,141.0,,1,141,140.42857142857142,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2261,intermittent,C,0.85,0.0,6.5,6.023093749999999,0.47690625000000075,0.485,0.4015395833333333,5.714,0.3442,7,40,39.285714285714285,1,20,0.027,580.0,29.0,20.0,0.027,REORDENAR,True
MASS0016,intermittent,C,0.85,0.0,2.2275,2.2275,0.0,0.1546875,0.1485,64.0,0.08,2,128,127.14285714285714,3,3,0.15000000000000002,3.0,1.0,1.0,0.05,REORDENAR,True
MASS0280,lumpy,C,0.85,0.0,2.136363636363636,2.136363636363636,0.0,0.1424242424242424,0.1424242424242424,26.4,0.7813,5,132,131.42857142857142,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS2364,intermittent,C,0.85,22.0,10.087758620689655,10.087758620689655,0.0,0.6827586206896552,0.6725172413793103,9.667,0.03,3,29,28.428571428571427,0,0,0.0,0.0,13.98,6.0,0.16274412,OK,False
MASS2367,lumpy,C,0.85,91.0,7.999999999999998,7.999999999999998,0.0,0.5333333333333332,0.5333333333333332,6.0,1.237,5,30,29.428571428571427,0,0,0.0,0.0,4.55,10.0,0.0682375,OK,False
MASS1390,lumpy,C,0.85,0.0,4.0,2.128205128205128,1.8717948717948718,0.14188034188034188,0.14188034188034188,13.0,1.1468,9,117,116.57142857142857,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS1680,intermittent,C,0.85,0.0,5.299999999999997,1.8004026459591602,3.499597354040837,0.1557377049180328,0.12002684306394401,12.2,0.4586,10,122,120.85714285714286,3,3,0.15000000000000002,3.0,1.0,1.0,0.05,REORDENAR,True
MASS1967,lumpy,C,0.85,2.0,5.0,3.6760563380281686,1.3239436619718314,0.24507042253521125,0.24507042253521125,7.889,0.5298,9,71,70.28571428571429,4,4,0.2,4.0,1.0,1.0,0.05,REORDENAR,True
MASS3065,lumpy,C,0.85,10.0,18.099999999999998,18.099999999999998,0.0,1.2066666666666666,1.2066666666666666,3.75,0.5725,4,15,14.571428571428571,16,16,0.8,16.0,1.0,1.0,0.05,REORDENAR,True
MASS2354,intermittent,C,0.85,31.0,8.399999999999999,7.761151972490208,0.6388480275097903,0.6448275862068965,0.5174101314993472,7.25,0.3952,4,29,28.428571428571427,0,0,0.0,0.0,5.7,10.0,0.05952,OK,False
MASS3051,lumpy,C,0.85,541.0,19.28571428571429,19.28571428571429,0.0,1.2857142857142858,1.2857142857142858,2.8,0.6717,5,14,13.714285714285714,0,0,0.0,0.0,1.1,70.0,0.05,OK,False
MASS1877,lumpy,C,0.85,30.0,3.538732394366197,3.538732394366197,0.0,0.23591549295774647,0.23591549295774647,11.833,1.4925,6,71,69.85714285714286,0,0,0.0,0.0,40.0,4.0,0.061408,OK,False
MASS0599,intermittent,C,0.85,0.0,6.699999999999999,2.0659039849935654,4.634096015006434,0.14724409448818898,0.13772693233290437,31.75,0.1293,4,127,126.57142857142857,1,40,0.045,512.0,12.8,40.0,0.045,REORDENAR,True
MASS2443,intermittent,C,0.85,15.0,11.0,7.758620689655173,3.2413793103448274,0.646551724137931,0.5172413793103449,4.833,0.4,6,29,28.714285714285715,0,0,0.0,0.0,5.65,16.0,0.1170675,OK,False
MASS1968,lumpy,C,0.85,1.0,4.799999999999999,3.760563380281689,1.0394366197183098,0.2507042253521126,0.2507042253521126,7.889,0.5859,9,71,70.28571428571429,4,4,0.2,4.0,1.0,1.0,0.05,REORDENAR,True
MASS0617,lumpy,C,0.85,8.0,4.581818181818181,4.581818181818181,0.0,0.3054545454545454,0.3054545454545454,7.857,0.6986,7,55,54.57142857142857,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS1629,intermittent,C,0.85,0.0,2.104644326866549,2.104644326866549,0.0,0.14206349206349206,0.14030962179110326,63.0,0.0247,2,126,125.57142857142857,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS0136,intermittent,C,0.85,0.0,6.0,1.9831932773109244,4.016806722689076,0.14873949579831933,0.13221288515406163,59.5,0.2222,2,119,118.14285714285714,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS2714,erratic,C,0.85,17.0,67.85454134048081,64.12499999999999,3.7295413404808233,4.2749999999999995,4.2749999999999995,1.0,0.7078,4,4,3.4285714285714284,1,350,0.068172,700.0,2.0,350.0,0.068172,REORDENAR,True
MASS1317,intermittent,C,0.85,0.0,1.6815077488836352,1.6815077488836352,0.0,0.125531914893617,0.11210051659224235,35.25,0.214,4,141,140.42857142857142,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS1969,lumpy,C,0.85,5.0,4.159999999999998,3.4647887323943656,0.6952112676056332,0.23098591549295772,0.23098591549295772,7.889,0.625,9,71,70.28571428571429,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS2733,erratic,C,0.85,22.0,68.82305455515642,65.25,3.573054555156417,4.35,4.35,1.0,0.5432,4,4,3.4285714285714284,14,56,1.5966719999999999,2576.0,46.0,4.0,0.114048,REORDENAR,True
MASS2271,lumpy,C,0.85,0.0,5.5357142857142865,5.5357142857142865,0.0,0.36904761904761907,0.36904761904761907,7.0,2.1778,6,42,41.142857142857146,5,5,0.25,5.0,1.0,1.0,0.05,REORDENAR,True
MASS0297,intermittent,C,0.85,0.0,4.0,2.5523261212740276,1.4476738787259724,0.20224719101123595,0.17015507475160183,14.833,0.3174,6,89,88.28571428571429,3,3,0.15000000000000002,3.0,1.0,1.0,0.05,REORDENAR,True
MASS2109,lumpy,C,0.85,0.0,9.0,6.339285714285714,2.6607142857142856,0.4226190476190476,0.4226190476190476,7.0,0.8444,6,42,41.142857142857146,1,100,0.030336,695.0,6.95,100.0,0.030336,REORDENAR,True
MASS2221,intermittent,C,0.85,0.0,11.0,5.254510921177589,5.745489078822411,0.45128205128205134,0.35030072807850593,7.8,0.4475,5,39,38.714285714285715,6,6,0.33915,372.0,62.0,1.0,0.056525,REORDENAR,True
MASS2645,erratic,C,0.85,82.0,33.393259040271936,30.374999999999993,3.018259040271942,2.0249999999999995,2.0249999999999995,1.143,0.9002,7,8,7.0,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS2785,erratic,C,0.85,13.0,54.36292994050323,51.0,3.3629299405032267,3.4,3.4,1.0,0.9343,5,5,3.857142857142857,150,150,7.5,150.0,1.0,1.0,0.05,REORDENAR,True
MASS1111,intermittent,C,0.85,0.0,6.0,1.881404174573055,4.1185958254269455,0.13709677419354838,0.125426944971537,20.667,0.1702,6,124,122.85714285714286,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS1115,lumpy,C,0.85,1.0,1.9899193548387097,1.9899193548387097,0.0,0.13266129032258064,0.13266129032258064,62.0,0.8374,2,124,122.85714285714286,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS2355,lumpy,C,0.85,16.0,6.499999999999998,6.499999999999998,0.0,0.43333333333333324,0.43333333333333324,3.333,1.897,9,30,29.428571428571427,0,0,0.0,0.0,4.85,10.0,0.0552885,OK,False
MASS3032,lumpy,C,0.85,303.0,17.785714285714285,17.785714285714285,0.0,1.1857142857142857,1.1857142857142857,4.667,0.6332,3,14,13.714285714285714,0,0,0.0,0.0,5.3,16.0,0.05,OK,False
MASS2448,intermittent,C,0.85,2.0,12.399999999999999,7.002318168646768,5.39768183135323,0.5862068965517241,0.4668212112431179,3.625,0.4073,8,29,28.428571428571427,8,8,0.4,8.0,1.0,1.0,0.05,REORDENAR,True
MASS2796,lumpy,C,0.85,55.0,61.31250000000001,61.31250000000001,0.0,4.0875,4.0875,2.0,1.1696,2,4,3.4285714285714284,1,432,0.051984,56.160000000000004,0.13,432.0,0.051984,REORDENAR,True
MASS2341,lumpy,C,0.85,23.0,6.699999999999996,6.699999999999996,0.0,0.4466666666666664,0.4466666666666664,4.286,1.698,7,30,29.428571428571427,0,0,0.0,0.0,9.7,8.0,0.119349,OK,False
MASS1783,intermittent,C,0.85,0.0,7.0,2.1670698471996817,4.832930152800318,0.14911504424778763,0.14447132314664546,56.5,0.0623,2,113,112.14285714285714,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS0838,lumpy,C,0.85,0.0,2.521978021978022,2.521978021978022,0.0,0.16813186813186812,0.16813186813186812,45.5,1.5312,2,91,90.57142857142857,3,3,0.15000000000000002,3.0,1.0,1.0,0.05,REORDENAR,True
MASS3059,lumpy,C,0.85,544.0,13.799999999999997,13.799999999999997,0.0,0.9199999999999998,0.9199999999999998,3.0,2.3633,5,15,14.571428571428571,0,0,0.0,0.0,1.1,70.0,0.05,OK,False
MASS2616,lumpy,C,0.85,33.0,29.4375,29.4375,0.0,1.9625,1.9625,2.0,0.7917,4,8,7.285714285714286,0,0,0.0,0.0,23.7,2.0,0.10819575,OK,False
MASS0966,lumpy,C,0.85,2.0,6.0,2.8846153846153846,3.1153846153846154,0.19230769230769232,0.19230769230769232,13.0,1.1625,6,78,77.71428571428571,3,3,0.15000000000000002,3.0,1.0,1.0,0.05,REORDENAR,True
MASS1850,lumpy,C,0.85,0.0,7.120000000000038,2.46875,4.651250000000038,0.16458333333333333,0.16458333333333333,19.2,0.8984,5,96,94.85714285714286,3,3,0.15000000000000002,3.0,1.0,1.0,0.05,REORDENAR,True
MASS1845,lumpy,C,0.85,0.0,2.204081632653061,2.204081632653061,0.0,0.14693877551020407,0.14693877551020407,19.6,1.4355,5,98,97.42857142857143,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS1446,sin_datos,C,0.85,0.0,1.777777777777778,1.777777777777778,0.0,0.11851851851851852,0.11851851851851852,135.0,,1,135,134.42857142857142,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS0170,intermittent,C,0.85,0.0,3.0,2.351485691713483,0.6485143082865168,0.17640449438202246,0.15676571278089887,29.667,0.2227,3,89,87.85714285714286,3,3,0.15000000000000002,3.0,1.0,1.0,0.05,REORDENAR,True
MASS1109,lumpy,C,0.85,0.0,1.76008064516129,1.76008064516129,0.0,0.11733870967741934,0.11733870967741934,62.0,0.72,2,124,122.85714285714286,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS3045,intermittent,C,0.85,625.0,14.6,13.9375,0.6625000000000001,0.9375,0.9291666666666667,4.0,0.0178,4,16,15.142857142857142,0,0,0.0,0.0,1.67,80.0,0.05,OK,False
MASS2450,intermittent,C,0.85,68.0,6.700000000000001,6.3,0.40000000000000124,0.5357142857142857,0.42,4.667,0.432,6,28,27.714285714285715,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS2445,intermittent,C,0.85,0.0,11.6,7.2796934865900385,4.320306513409961,0.5172413793103449,0.48531289910600256,2.9,0.1235,10,29,28.428571428571427,7,7,0.35000000000000003,7.0,1.0,1.0,0.05,REORDENAR,True
MASS1382,lumpy,C,0.85,0.0,1.7499999999999996,1.7499999999999996,0.0,0.11666666666666664,0.11666666666666664,29.25,1.677,4,117,116.57142857142857,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS3034,intermittent,C,0.85,305.0,17.87878787878788,17.87878787878788,0.0,1.3409090909090908,1.1919191919191918,5.5,0.2222,2,11,10.428571428571429,0,0,0.0,0.0,5.3,16.0,0.05,OK,False
MASS3029,lumpy,C,0.85,185.0,19.636363636363633,19.636363636363633,0.0,1.3090909090909089,1.3090909090909089,3.667,0.84,3,11,10.142857142857142,0,0,0.0,0.0,5.77,10.0,0.05,OK,False
MASS0304,intermittent,C,0.85,1.0,8.25,1.7381552419354838,6.511844758064516,0.1532258064516129,0.11587701612903226,15.5,0.4875,6,93,92.57142857142857,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS2620,intermittent,C,0.85,45.0,26.729999999999997,26.729999999999997,0.0,1.85625,1.7819999999999998,4.0,0.08,2,8,7.285714285714286,0,0,0.0,0.0,14.75,2.0,0.0697376,OK,False
MASS0775,sin_datos,C,0.85,0.0,1.8907563025210083,1.8907563025210083,0.0,0.12605042016806722,0.12605042016806722,119.0,,1,119,118.14285714285714,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS3055,intermittent,C,0.85,545.0,14.194444444444443,14.194444444444443,0.0,1.2166666666666666,0.9462962962962962,2.4,0.4444,5,12,11.285714285714286,0,0,0.0,0.0,1.1,70.0,0.05,OK,False
MASS2618,intermittent,C,0.85,26.0,25.53061224489796,25.53061224489796,0.0,1.7375,1.7020408163265306,4.0,0.0408,2,8,7.285714285714286,0,0,0.0,0.0,20.7,2.0,0.0716875,OK,False
MASS2617,intermittent,C,0.85,26.0,25.53061224489796,25.53061224489796,0.0,1.7375,1.7020408163265306,4.0,0.0408,2,8,7.285714285714286,0,0,0.0,0.0,20.7,2.0,0.0716875,OK,False
MASS1396,lumpy,C,0.85,0.0,3.0,1.6987179487179487,1.3012820512820513,0.11324786324786325,0.11324786324786325,19.5,0.7102,6,117,116.57142857142857,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS0748,intermittent,C,0.85,0.0,1.1897524967433781,1.1897524967433781,0.0,0.09716312056737589,0.07931683311622521,70.5,0.3673,2,141,140.28571428571428,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS1970,lumpy,C,0.85,6.0,6.099999999999998,2.7676056338028165,3.3323943661971813,0.1845070422535211,0.1845070422535211,10.143,0.5,7,71,70.28571428571429,3,3,0.15000000000000002,3.0,1.0,1.0,0.05,REORDENAR,True
MASS2356,lumpy,C,0.85,18.0,5.689655172413793,5.689655172413793,0.0,0.3793103448275862,0.3793103448275862,4.833,2.472,6,29,28.714285714285715,0,0,0.0,0.0,4.85,10.0,0.0552885,OK,False
MASS2783,intermittent,C,0.85,16.0,51.06122448979592,51.06122448979592,0.0,3.475,3.404081632653061,2.0,0.0408,2,4,3.2857142857142856,1,200,0.094116,229.99999999999997,1.15,200.0,0.094116,REORDENAR,True
MASS3005,lumpy,C,0.85,187.0,37.95,37.95,0.0,2.5300000000000002,2.5300000000000002,2.5,0.5799,2,5,4.571428571428571,0,0,0.0,0.0,4.74,10.0,0.05,OK,False
MASS1675,sin_datos,C,0.85,0.0,1.5599999999999998,1.5599999999999998,0.0,0.104,0.104,125.0,,1,125,124.42857142857143,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1577,intermittent,C,0.85,0.0,5.0,1.41078184110971,3.58921815889029,0.10655737704918032,0.09405212274064734,17.429,0.2347,7,122,121.57142857142857,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS0143,intermittent,C,0.85,0.0,7.399999999999999,1.6867764342680727,5.713223565731926,0.13478260869565215,0.11245176228453818,13.143,0.3314,7,92,91.42857142857143,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS1192,lumpy,C,0.85,0.0,5.0,0.8828124999999981,4.117187500000002,0.05885416666666654,0.05885416666666654,12.0,2.3518,8,96,95.71428571428571,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1495,intermittent,C,0.85,0.0,4.0,1.405086848635236,2.5949131513647643,0.10483870967741936,0.09367245657568239,31.0,0.213,4,124,123.28571428571429,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS2619,intermittent,C,0.85,47.0,24.13757396449704,24.13757396449704,0.0,1.61875,1.609171597633136,4.0,0.0118,2,8,7.285714285714286,0,0,0.0,0.0,14.75,2.0,0.0697376,OK,False
MASS1096,intermittent,C,0.85,0.0,4.6,1.2253721338757397,3.3746278661242597,0.0984375,0.08169147559171598,25.6,0.3402,5,128,127.28571428571429,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS2444,intermittent,C,0.85,1.0,6.6,5.692945317282187,0.9070546827178125,0.43448275862068964,0.37952968781881247,3.222,0.253,9,29,28.428571428571427,6,6,0.30000000000000004,6.0,1.0,1.0,0.05,REORDENAR,True
MASS2217,lumpy,C,0.85,0.0,4.519230769230769,4.519230769230769,0.0,0.30128205128205127,0.30128205128205127,6.5,1.2284,6,39,38.714285714285715,4,4,0.3267,118.0,29.5,1.0,0.081675,REORDENAR,True
MASS3031,lumpy,C,0.85,307.0,13.07142857142857,13.07142857142857,0.0,0.8714285714285713,0.8714285714285713,4.667,1.2959,3,14,13.714285714285714,0,0,0.0,0.0,5.3,16.0,0.05,OK,False
MASS1113,intermittent,C,0.85,1.0,6.85,1.5360397976713112,5.313960202328689,0.10362903225806451,0.10240265317808742,31.0,0.0237,4,124,122.85714285714286,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS1261,intermittent,C,0.85,0.0,5.0,1.2265293761356753,3.7734706238643247,0.10236220472440945,0.08176862507571168,31.75,0.4024,4,127,126.57142857142857,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS0533,intermittent,C,0.85,3.0,14.100000000000001,14.100000000000001,0.0,1.175,0.9400000000000001,1.667,0.4,6,10,9.142857142857142,16,16,0.8,16.0,1.0,1.0,0.05,REORDENAR,True
MASS0001,lumpy,C,0.85,0.0,4.0,1.8965517241379313,2.1034482758620685,0.12643678160919541,0.12643678160919541,14.5,1.0,6,87,85.85714285714286,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS0107,lumpy,C,0.85,0.0,3.0,1.7396907216494841,1.2603092783505159,0.11597938144329895,0.11597938144329895,24.25,0.8148,4,97,95.85714285714286,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS2505,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2511,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2506,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS0990,lumpy,C,0.85,0.0,3.0,1.4743589743589742,1.5256410256410258,0.09829059829059829,0.09829059829059829,19.5,0.5467,6,117,115.85714285714286,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS2503,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2493,sin_datos,C,0.85,16.0,25.71428571428571,25.71428571428571,0.0,1.7142857142857142,1.7142857142857142,7.0,,1,7,6.571428571428571,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS0250,intermittent,C,0.85,0.0,2.1967299578059074,2.1967299578059074,0.0,0.15063291139240506,0.14644866385372715,39.5,0.0556,2,79,78.28571428571429,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS2498,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2523,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2522,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2521,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2520,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2557,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2553,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1108,sin_datos,C,0.85,0.0,1.3043478260869565,1.3043478260869565,0.0,0.08695652173913043,0.08695652173913043,138.0,,1,138,137.14285714285714,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2536,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2570,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2562,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2559,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS3056,intermittent,C,0.85,548.0,9.8,9.529411764705884,0.270588235294116,0.7058823529411765,0.6352941176470589,2.833,0.2,6,17,16.428571428571427,0,0,0.0,0.0,1.1,70.0,0.05,OK,False
MASS2566,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2565,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2571,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2540,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2525,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1097,lumpy,C,0.85,0.0,4.8,1.3828125,3.4171875,0.0921875,0.0921875,25.6,0.6597,5,128,127.28571428571429,2,2,0.1,2.0,1.0,1.0,0.05,REORDENAR,True
MASS2531,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2526,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2575,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2574,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2546,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2549,sin_datos,C,0.85,0.0,9.0,9.0,0.0,0.6,0.6,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
