sku,demanda_semanal_prom,demanda_semanal_std,cv,n_semanas_historial,total_ventas,total_unidades,costo_unit_trans_prom,stock_actual,costo,cantidad_por_caja,CBMM,costo_final,clase_abc,clase_xyz,clase_abc_xyz,nivel_servicio,cbm_unitario,costo_flete_unitario,costo_puesto,demanda_anual,demanda_esperada_lt,rop,stock_seguridad,eoq_teorico,cajas_a_pedir,unidades_a_pedir,cbm_total_pedido,inversion_fob_usd,posicion_inventario,requiere_pedido,estado,porcentaje_contenedor
MASS1967,0.13380281690140844,0.6327792265044382,4.729192113875276,142,254.13,19.0,5.81,2.0,,1.0,0.05,5.81,C,Z,C-Z,0.75,0.05,4.25,10.059999999999999,6.957746478873239,2.0070422535211265,3.660043561281169,1.6530013077600425,21.472849500339507,22,22,1.1,127.82,2.0,True,REORDENAR,1.6176470588235297
MASS1962,0.2112676056338028,1.1719595393706586,5.5472751530211175,142,515.53,30.0,11.346470588235295,0.0,,1.0,0.05,11.346470588235295,C,Z,C-Z,0.75,0.05,4.25,15.596470588235295,10.985915492957746,3.169014084507042,6.230509421392865,3.061495336885823,21.670020999380796,22,22,1.1,249.6223529411765,0.0,True,REORDENAR,1.6176470588235297
MASS0499,0.33098591549295775,1.4475306975562194,4.373390618148578,142,1119.45,47.0,20.845882352941175,0.0,,1.0,0.05,20.845882352941175,B,Z,B-Z,0.85,0.05,4.25,25.095882352941175,17.211267605633804,4.964788732394366,10.775306154578587,5.810517422184221,21.38255334536382,22,22,1.1,458.60941176470584,0.0,True,REORDENAR,1.6176470588235297
MASS0990,0.08450704225352113,0.5391477086319709,6.37991455214499,142,47.9,12.0,2.0175,0.0,,1.0,0.05,2.0175,C,Z,C-Z,0.75,0.05,4.25,6.2675,4.394366197183098,1.267605633802817,2.676014491292748,1.4084088574899312,21.61998168970225,22,22,1.1,44.385000000000005,0.0,True,REORDENAR,1.6176470588235297
MASS2519,0.16901408450704225,2.0140352599120543,11.916375287812988,142,196.8,24.0,8.2,0.0,,1.0,0.05,8.2,C,Z,C-Z,0.75,0.05,4.25,12.45,8.788732394366196,2.535211267605634,7.796450542005411,5.261239274399777,21.69365929900538,22,22,1.1,180.39999999999998,0.0,True,REORDENAR,1.6176470588235297
MASS2271,0.1267605633802817,1.030452320496539,8.12912386169492,142,179.1,18.0,5.694,0.0,,1.0,0.05,5.694,C,Z,C-Z,0.75,0.05,4.25,9.943999999999999,6.591549295774648,1.9014084507042253,4.59324623870279,2.6918377879985647,21.02168697150221,22,22,1.1,125.268,0.0,True,REORDENAR,1.6176470588235297
MASS0304,0.1056338028169014,0.649142877090733,6.1452192364589395,142,119.52,15.0,3.8579999999999997,1.0,,1.0,0.05,3.8579999999999997,C,Z,C-Z,0.75,0.05,4.25,8.108,5.492957746478873,1.584507042253521,3.2802549110350068,1.6957478687814858,21.252040242710564,22,22,1.1,84.87599999999999,1.0,True,REORDENAR,1.6176470588235297
MASS2445,0.1056338028169014,0.4075135898856189,3.857795317583859,142,130.4,15.0,3.7292857142857145,0.0,,1.0,0.05,3.7292857142857145,C,Z,C-Z,0.75,0.05,4.25,7.979285714285714,5.492957746478873,1.584507042253521,2.6490497275943348,1.0645426853408138,21.42276341125032,22,22,1.1,82.04428571428572,0.0,True,REORDENAR,1.6176470588235297
MASS1317,0.1267605633802817,0.8065261725983882,6.3625953616095074,142,109.62,18.0,5.08,0.0,,1.0,0.05,5.08,C,Z,C-Z,0.75,0.05,4.25,9.33,6.591549295774648,1.9014084507042253,4.008286746018313,2.106878295314088,21.702376863873617,22,22,1.1,111.76,0.0,True,REORDENAR,1.6176470588235297
MASS1971,0.14084507042253522,0.6478721230947726,4.599892073972885,142,250.32,20.0,5.991818181818181,1.0,,1.0,0.05,5.991818181818181,C,Z,C-Z,0.75,0.05,4.25,10.241818181818182,7.323943661971831,2.1126760563380285,3.805104350251724,1.6924282939136956,21.834252937697656,22,22,1.1,131.82,1.0,True,REORDENAR,1.6176470588235297
MASS1587,0.19014084507042253,1.1965262877709546,6.292841957906502,142,328.0,27.0,10.666666666666666,0.0,,1.0,0.05,10.666666666666666,C,Z,C-Z,0.75,0.05,4.25,14.916666666666666,9.887323943661972,2.852112676056338,5.9777834244161285,3.1256707483597905,21.021217207885318,22,22,1.1,234.66666666666666,0.0,True,REORDENAR,1.6176470588235297
MASS1072,0.14788732394366197,0.6625459502179715,4.4800726157596165,142,402.65,21.0,6.66,0.0,,1.0,0.05,6.66,C,Z,C-Z,0.75,0.05,4.25,10.91,7.690140845070422,2.2183098591549295,3.9490704092624407,1.7307605501075112,21.677497368289075,22,22,1.1,146.52,0.0,True,REORDENAR,1.6176470588235297
MASS1677,0.29577464788732394,3.130243079393404,10.583202792234841,142,1091.68,42.0,18.255555555555553,0.0,,1.0,0.05,18.255555555555553,B,Z,B-Z,0.85,0.05,4.25,22.505555555555553,15.380281690140844,4.436619718309859,17.001694834984928,12.565075116675068,21.34477819890915,22,22,1.1,401.62222222222215,0.0,True,REORDENAR,1.6176470588235297
MASS1895,0.6056338028169014,2.996351792351844,4.947464587371649,142,2076.52,86.0,10.425079365079364,0.0,3.0,8.0,0.12177,3.0,B,Z,B-Z,0.85,0.01522125,1.29380625,4.29380625,31.492957746478872,9.08450704225352,21.112130582014146,12.027623539760626,69.92619127315244,9,72,1.09593,216.0,0.0,True,REORDENAR,1.6116617647058824
MASS0889,22.507042253521128,36.622232227396395,1.6271454869494018,142,28635.99,3196.0,2.820438718662953,0.0,2.4,20.0,0.03883125,2.4,AA,Z,AA-Z,0.95,0.0019415625,0.1650328125,2.5650328124999997,1170.3661971830986,337.6056338028169,570.907223772006,233.30158996918908,551.5295585489223,28,560,1.087275,1344.0,0.0,True,REORDENAR,1.5989338235294117
MASS1355,3.563380281690141,8.8055952462962,2.4711354248499218,142,4684.97,506.0,5.118383233532934,1.0,2.9,48.0,0.214491,2.9,A,Z,A-Z,0.9,0.0044685624999999994,0.3798278125,3.2798278124999998,185.29577464788733,53.45070422535211,97.15664108857234,43.70593686322023,194.07143019099075,5,240,1.072455,696.0,1.0,True,REORDENAR,1.5771397058823529
MASS1620,5.436619718309859,20.081205633585146,3.6936932642086666,142,17648.3,772.0,10.906622516556292,0.0,8.5,16.0,0.11861256,8.5,AA,Z,AA-Z,0.95,0.007413285,0.630129225,9.130129225,282.70422535211264,81.54929577464789,209.4764295911636,127.9271338165157,143.675281940648,9,144,1.0675130400000001,1224.0,0.0,True,REORDENAR,1.5698721176470591
MASS2444,0.09154929577464789,0.3932935953745257,4.295976195629434,142,112.15,13.0,3.051428571428571,1.0,,1.0,0.05,3.051428571428571,C,Z,C-Z,0.75,0.05,4.25,7.301428571428572,4.76056338028169,1.3732394366197183,2.400635407058043,1.0273959704383249,20.848730993999506,21,21,1.05,64.08,1.0,True,REORDENAR,1.5441176470588236
MASS1469,0.18309859154929578,1.1523624719707395,6.2936719623017305,142,366.0,26.0,11.167142857142858,0.0,,1.0,0.05,11.167142857142858,C,Z,C-Z,0.75,0.05,4.25,15.417142857142858,9.52112676056338,2.7464788732394365,5.756781034553936,3.0103021613144993,20.290679719851628,21,21,1.05,234.51000000000002,0.0,True,REORDENAR,1.5441176470588236
MASS1814,0.1619718309859155,1.5235146187441457,9.406046776594291,142,302.5,23.0,9.707692307692309,0.0,,1.0,0.05,9.707692307692309,C,Z,C-Z,0.75,0.05,4.25,13.957692307692309,8.422535211267606,2.4295774647887325,6.409435765585767,3.979858300797035,20.057138710458887,21,21,1.05,203.8615384615385,0.0,True,REORDENAR,1.5441176470588236
MASS2512,0.2535211267605634,3.02105288986808,11.916375287812983,142,637.2,36.0,17.7,0.0,,1.0,0.05,17.7,C,Z,C-Z,0.75,0.05,4.25,21.95,13.183098591549296,3.8028169014084505,11.694675813008113,7.8918589115996625,20.00994330772615,21,21,1.05,371.7,0.0,True,REORDENAR,1.5441176470588236
MASS2007,0.20422535211267606,1.416912698173861,6.937986315196146,142,559.58,29.0,12.523076923076925,0.0,,1.0,0.05,12.523076923076925,C,Z,C-Z,0.75,0.05,4.25,16.773076923076925,10.619718309859156,3.063380281690141,6.764763710475591,3.7013834287854497,20.544922138117194,21,21,1.05,262.98461538461544,0.0,True,REORDENAR,1.5441176470588236
MASS1577,0.09154929577464789,0.44410926994601546,4.851039717871861,142,35.1,13.0,3.3666666666666667,0.0,,1.0,0.05,3.3666666666666667,C,Z,C-Z,0.75,0.05,4.25,7.616666666666667,4.76056338028169,1.3732394366197183,2.533380562086915,1.1601411254671967,20.412729070874764,21,21,1.05,70.7,0.0,True,REORDENAR,1.5441176470588236
MASS2800,0.4154929577464789,3.6674588913590034,8.826765467338618,142,2902.0,59.0,30.0,1.0,,1.0,0.05,30.0,A,Z,A-Z,0.9,0.05,4.25,34.25,21.6056338028169,6.232394366197183,24.435562042069314,18.20316767587213,20.507257656738073,21,21,1.05,630.0,1.0,True,REORDENAR,1.5441176470588236
MASS1961,0.18309859154929578,0.942455810502421,5.147258657359376,142,446.3,26.0,10.31,0.0,,1.0,0.05,10.31,C,Z,C-Z,0.75,0.05,4.25,14.56,9.52112676056338,2.7464788732394365,5.208444472003646,2.4619655987642095,20.87939241209675,21,21,1.05,216.51000000000002,0.0,True,REORDENAR,1.5441176470588236
MASS1780,0.07042253521126761,0.8391813582966889,11.916375287812983,142,34.54,10.0,1.8266666666666669,0.0,,1.0,0.05,1.8266666666666669,C,Z,C-Z,0.75,0.05,4.25,6.076666666666667,3.6619718309859155,1.0563380281690142,3.2485210591689206,2.1921830309999066,20.043758577795472,21,21,1.05,38.36000000000001,0.0,True,REORDENAR,1.5441176470588236
MASS0045,0.2323943661971831,1.235787244179125,5.317629959801084,142,585.57,33.0,14.657,0.0,,1.0,0.05,14.657,C,Z,C-Z,0.75,0.05,4.25,18.907,12.08450704225352,3.4859154929577465,6.714147149717018,3.2282316567592715,20.642273499718037,21,21,1.05,307.797,0.0,True,REORDENAR,1.5441176470588236
MASS0292,19.43661971830986,41.26414905221355,2.1230105671791026,142,25349.15,2760.0,3.397554615926709,1.0,3.9,20.0,0.05,3.9,AA,Z,AA-Z,0.95,0.0025,0.2125,4.1125,1010.7042253521128,291.5492957746479,554.4221737256883,262.8728779510404,404.7747895430033,21,420,1.05,1638.0,1.0,True,REORDENAR,1.5441176470588236
MASS1040,2.6549295774647885,6.74778216745344,2.5416049543193333,142,4062.07,377.0,5.032216494845361,1.0,2.25,24.0,0.128638125,2.25,A,Z,A-Z,0.9,0.005359921875,0.45559335937499995,2.705593359375,138.056338028169,39.823943661971825,73.31607373705467,33.49213007508284,184.43837323402644,8,192,1.029105,432.0,1.0,True,REORDENAR,1.5133897058823529
MASS1060,10.464788732394366,31.36530630038151,2.9972230785021363,142,8165.9,1486.0,3.110925925925926,0.0,2.08,25.0,0.063963,2.08,AA,Z,AA-Z,0.95,0.0025585200000000003,0.21747420000000003,2.2974742,544.169014084507,156.9718309859155,356.78422320474624,199.81239221883075,397.37080236777905,16,400,1.023408,832.0,0.0,True,REORDENAR,1.5050117647058825
MASS1736,1.9366197183098592,7.628999161683669,3.939337748942113,142,9886.869999999999,275.0,14.227837837837836,45.0,11.2,1.0,0.013794,11.2,AA,Z,AA-Z,0.95,0.013794,1.17249,12.372489999999999,100.70422535211269,29.049295774647888,77.64976401598392,48.60046824133603,73.66304398458666,74,74,1.020756,828.8,45.0,True,REORDENAR,1.5011117647058825
MASS1173,1.147887323943662,3.5449438233374475,3.088233269410537,142,1845.11,163.0,6.593999999999999,14.0,3.2,10.0,0.091632,3.2,B,Z,B-Z,0.85,0.0091632,0.778872,3.978872,59.690140845070424,17.218309859154928,31.448030776950244,14.229720917795316,100.00591510713618,11,110,1.007952,352.0,14.0,True,REORDENAR,1.4822823529411764
MASS2214,1.1619718309859155,4.6381662492012135,3.9916339841610444,142,6726.94,165.0,13.16646551724138,0.0,7.28,10.0,0.143104,7.28,A,Z,A-Z,0.9,0.014310400000000001,1.2163840000000001,8.496384,60.42253521126761,17.429577464788732,40.45078109482989,23.02120363004116,68.85520505663143,7,70,1.001728,509.6,0.0,True,REORDENAR,1.4731294117647058
MASS1514,0.18309859154929578,0.934900292858364,5.105993907149526,142,486.0,26.0,12.846666666666666,0.0,,1.0,0.05,12.846666666666666,C,Z,C-Z,0.75,0.05,4.25,17.096666666666664,9.52112676056338,2.7464788732394365,5.188707287179449,2.4422284139400126,19.268274374483553,20,20,1.0,256.93333333333334,0.0,True,REORDENAR,1.4705882352941175
MASS2499,0.3380281690140845,4.028070519824109,11.916375287812988,142,1281.6,48.0,26.7,0.0,,1.0,0.05,26.7,B,Z,B-Z,0.85,0.05,4.25,30.95,17.577464788732392,5.070422535211268,21.239457135125598,16.16903459991433,19.45817756016741,20,20,1.0,534.0,0.0,True,REORDENAR,1.4705882352941175
MASS2567,0.2535211267605634,3.02105288986808,11.916375287812983,142,655.2,36.0,18.2,0.0,,1.0,0.05,18.2,C,Z,C-Z,0.75,0.05,4.25,22.45,13.183098591549296,3.8028169014084505,11.694675813008113,7.8918589115996625,19.78586073000116,20,20,1.0,364.0,0.0,True,REORDENAR,1.4705882352941175
MASS1390,0.13380281690140844,0.745947664578341,5.5749772826381285,142,212.94,19.0,7.564117647058824,0.0,,1.0,0.05,7.564117647058824,C,Z,C-Z,0.75,0.05,4.25,11.814117647058824,6.957746478873239,2.0070422535211265,3.955672065343653,1.9486298118225265,19.81472388609587,20,20,1.0,151.28235294117647,0.0,True,REORDENAR,1.4705882352941175
MASS1564,0.2535211267605634,1.899744737307194,7.493437574933933,142,774.55,36.0,17.954,0.0,,1.0,0.05,17.954,B,Z,B-Z,0.85,0.05,4.25,22.204,13.183098591549296,3.8028169014084505,11.428561842404786,7.625744940996336,19.895163435356267,20,20,1.0,359.08000000000004,0.0,True,REORDENAR,1.4705882352941175
MASS1096,0.09154929577464789,0.5445400111964471,5.948052429991961,142,65.33,13.0,3.872,0.0,,1.0,0.05,3.872,C,Z,C-Z,0.75,0.05,4.25,8.122,4.76056338028169,1.3732394366197183,2.7957345390708763,1.422495102451158,19.767513937334602,20,20,1.0,77.44,0.0,True,REORDENAR,1.4705882352941175
MASS0740,0.07746478873239436,0.6531315037285532,8.431333957223142,142,47.53,11.0,3.18,0.0,,1.0,0.05,3.18,C,Z,C-Z,0.75,0.05,4.25,7.43,4.028169014084507,1.1619718309859155,2.8681391395535414,1.7061673085676259,19.01138714303204,20,20,1.0,63.6,0.0,True,REORDENAR,1.4705882352941175
MASS0983,0.07746478873239436,0.6531315037285532,8.431333957223142,142,50.65,11.0,2.665,0.0,,1.0,0.05,2.665,C,Z,C-Z,0.75,0.05,4.25,6.915,4.028169014084507,1.1619718309859155,2.8681391395535414,1.7061673085676259,19.70661901198526,20,20,1.0,53.3,0.0,True,REORDENAR,1.4705882352941175
MASS1322,9.830985915492958,25.38022121275366,2.5816557394061745,142,14641.25,1396.0,5.5704468085106384,0.0,3.3,16.0,0.05,3.3,AA,Z,AA-Z,0.95,0.003125,0.265625,3.565625,511.2112676056338,147.46478873239437,309.1492520370533,161.68446330465895,309.1624542193323,20,320,1.0,1056.0,0.0,True,REORDENAR,1.4705882352941175
MASS1589,0.176056338028169,0.8856563521527302,5.030528080227508,142,410.09000000000003,25.0,11.65,0.0,,1.0,0.05,11.65,C,Z,C-Z,0.75,0.05,4.25,15.9,9.154929577464788,2.640845070422535,4.954434150174324,2.3135890797517886,19.59220481776273,20,20,1.0,233.0,0.0,True,REORDENAR,1.4705882352941175
MASS0003,0.056338028169014086,0.3527932689271999,6.262080523457798,142,23.15,8.0,0.6757142857142856,0.0,,1.0,0.05,0.6757142857142856,C,Z,C-Z,0.75,0.05,4.25,4.925714285714285,2.9295774647887325,0.8450704225352113,1.7666678936265154,0.9215974710913042,19.912337975847244,20,20,1.0,13.514285714285712,0.0,True,REORDENAR,1.4705882352941175
MASS1778,5.76056338028169,17.94433061161077,3.1150304973700846,142,8482.29,818.0,5.1604210526315795,93.0,2.35,14.0,0.05,2.35,AA,Z,AA-Z,0.95,0.0035714285714285718,0.3035714285714286,2.6535714285714285,299.5492957746479,86.40845070422534,200.72264205736158,114.31419135313624,274.32989086807333,20,280,1.0,658.0,93.0,True,REORDENAR,1.4705882352941175
MASS1526,6.746478873239437,21.429891174261368,3.1764556855376975,142,24598.32,958.0,11.488627450980392,1.0,6.0,10.0,0.05,6.0,AA,Z,AA-Z,0.95,0.005,0.425,6.425,350.81690140845075,101.19718309859155,237.71610561478226,136.5189225161907,190.79107658953714,20,200,1.0,1200.0,1.0,True,REORDENAR,1.4705882352941175
MASS1097,0.08450704225352113,0.5521454961205653,6.533721704093356,142,77.52000000000001,12.0,3.5460000000000003,0.0,,1.0,0.05,3.5460000000000003,C,Z,C-Z,0.75,0.05,4.25,7.796,4.394366197183098,1.267605633802817,2.709968449982767,1.44236281617995,19.38503448353263,20,20,1.0,70.92,0.0,True,REORDENAR,1.4705882352941175
MASS2132,3.852112676056338,12.406213944677678,3.2206259234812253,142,5180.35,547.0,4.254634146341464,35.0,2.35,20.0,0.082584,2.35,A,Z,A-Z,0.9,0.0041292,0.350982,2.700982,200.30985915492957,57.78169014084507,119.35903820323247,61.5773480623874,222.35386778663988,12,240,0.9910080000000001,564.0,35.0,True,REORDENAR,1.4573647058823531
MASS1206,7.507042253521127,13.781860047431781,1.8358575297704625,142,15030.76,1066.0,7.238016877637131,0.0,5.0,18.0,0.076,5.0,AA,Z,AA-Z,0.95,0.004222222222222222,0.35888888888888887,5.358888888888889,390.3661971830986,112.60563380281691,200.40284512062817,87.79721131781126,220.37031690462175,13,234,0.988,1170.0,0.0,True,REORDENAR,1.4529411764705882
MASS1990,2.676056338028169,5.415435380982571,2.0236626949987504,142,4725.23,380.0,3.592857142857143,0.0,1.5,18.0,0.076,1.5,A,Z,A-Z,0.9,0.004222222222222222,0.35888888888888887,1.8588888888888888,139.1549295774648,40.140845070422536,67.0199679721512,26.87912290172867,223.39680245867896,13,234,0.988,351.0,0.0,True,REORDENAR,1.4529411764705882
MASS0927,153.38084507042254,204.86709149939782,1.3356758557780546,142,13081.96,21780.08,0.22234099412079103,7.0,1.16,60.0,0.027225,1.16,AA,Z,AA-Z,0.95,0.00045375,0.03856875,1.19856875,7975.803943661972,2300.712676056338,3605.816578035795,1305.103901979457,2106.2510284922537,36,2160,0.9801,2505.6,7.0,True,REORDENAR,1.4413235294117648
MASS2585,1.0845070422535212,3.847248178841007,3.5474626064637853,142,3799.31,154.0,5.8149218750000005,6.0,2.08,16.0,0.1223235,2.08,A,Z,A-Z,0.9,0.00764521875,0.64984359375,2.72984359375,56.3943661971831,16.26760563380282,35.363144470009274,19.095538836206455,117.35547296693925,8,128,0.978588,266.24,6.0,True,REORDENAR,1.4391
MASS2193,2.3661971830985915,6.510742757291461,2.7515639033791293,142,3188.01,336.0,3.2416256157635472,1.0,1.25,40.0,0.16178725,1.25,A,Z,A-Z,0.9,0.0040446812499999995,0.34379790624999995,1.5937979062499998,123.04225352112675,35.49295774647887,67.80855980671888,32.31560206024,226.86363310796008,6,240,0.9707235,300.0,1.0,True,REORDENAR,1.4275345588235293
MASS1648,5.73943661971831,9.612845703392468,1.6748761839039636,142,6086.99,815.0,3.029453681710214,16.0,1.85,30.0,0.088236,1.85,A,Z,A-Z,0.9,0.0029411999999999997,0.250002,2.100002,298.4507042253521,86.09154929577466,133.80421557634975,47.71266628057509,307.80865009806445,11,330,0.9705959999999999,610.5,16.0,True,REORDENAR,1.4273470588235293
MASS2224,1.8873239436619718,6.287552254678219,3.3314642543444295,142,2937.55,268.0,4.124594594594594,28.0,1.88,20.0,0.106672,1.88,A,Z,A-Z,0.9,0.0053336,0.453356,2.3333559999999998,98.14084507042253,28.309859154929576,59.51767125403233,31.207812099102753,167.45139312774106,9,180,0.960048,338.4,28.0,True,REORDENAR,1.411835294117647
MASS1058,20.591549295774648,49.979592279161,2.4271895019291594,142,10261.64,2924.0,1.6617513134851138,95.0,1.18,50.0,0.063963,1.18,AA,Z,AA-Z,0.95,0.0012792600000000002,0.10873710000000002,1.2887370999999999,1070.7605633802816,308.8732394366197,627.2677674473183,318.3945280106986,744.2492208943606,15,750,0.9594450000000001,885.0,95.0,True,REORDENAR,1.4109485294117647
MASS1059,11.492957746478874,28.438248761274505,2.4744064485912864,142,6876.64,1632.0,2.4556153846153848,0.0,1.66,32.0,0.063963,1.66,A,Z,A-Z,0.9,0.00199884375,0.16990171875,1.82990171875,597.6338028169015,172.3943661971831,313.5455626916631,141.15119649448002,466.6143221320041,15,480,0.9594450000000001,796.8,0.0,True,REORDENAR,1.4109485294117647
MASS0918,11.774647887323944,25.090303392809393,2.1308750489108457,142,11709.38,1672.0,3.471955990220049,99.0,2.8,60.0,0.136458,2.8,AA,Z,AA-Z,0.95,0.0022743,0.1933155,2.9933155,612.2816901408451,176.61971830985917,336.457262837601,159.8375445277418,369.2782757978386,7,420,0.955206,1176.0,99.0,True,REORDENAR,1.4047147058823528
MASS1897,0.7887323943661971,2.2212097716931534,2.816176674825248,142,6356.45,112.0,25.72027397260274,0.0,14.0,6.0,0.136422,14.0,A,Z,A-Z,0.9,0.022736999999999997,1.9326449999999997,15.932644999999999,41.01408450704225,11.830985915492956,22.855800402897714,11.024814487404758,41.426375901711545,7,42,0.9549539999999999,588.0,0.0,True,REORDENAR,1.4043441176470586
MASS0773,0.04929577464788732,0.5098666880239264,10.343009957056793,142,20.0,7.0,0.69,0.0,,1.0,0.05,0.69,C,Z,C-Z,0.75,0.05,4.25,4.9399999999999995,2.5633802816901405,0.7394366197183098,2.0713550310458038,1.331918411327494,18.599334952812928,19,19,0.9500000000000001,13.11,0.0,True,REORDENAR,1.397058823529412
MASS0188,0.04929577464788732,0.24775487739457305,5.025884655718483,142,22.490000000000002,7.0,0.53,0.0,,1.0,0.05,0.53,C,Z,C-Z,0.75,0.05,4.25,4.78,2.5633802816901405,0.7394366197183098,1.3866436062679635,0.6472069865496537,18.9080586956671,19,19,0.9500000000000001,10.07,0.0,True,REORDENAR,1.397058823529412
MASS0706,0.07042253521126761,0.8391813582966889,11.916375287812983,142,26.0,10.0,2.6,0.0,,1.0,0.05,2.6,C,Z,C-Z,0.75,0.05,4.25,6.85,3.6619718309859155,1.0563380281690142,3.2485210591689206,2.1921830309999066,18.87846088149412,19,19,0.9500000000000001,49.4,0.0,True,REORDENAR,1.397058823529412
MASS1489,0.31690140845070425,3.1965622454118314,10.086929752188444,142,1482.31,45.0,27.712352941176473,1.0,,1.0,0.05,27.712352941176473,B,Z,B-Z,0.85,0.05,4.25,31.962352941176473,16.47887323943662,4.753521126760564,17.584807295280932,12.831286168520368,18.53953151608511,19,19,0.9500000000000001,526.534705882353,1.0,True,REORDENAR,1.397058823529412
