Codigo Articulo,cuadrante,clase_abc,nivel_servicio,stock_actual,rop,demanda_esperada_lt,ss_empirico,mu_incondicional,mu_sba,adi,cv2,n_pos,n_semanas_historia,weeks_history,cajas_a_pedir,unidades_a_pedir,cbm_total_pedido,inversion_fob_usd,costo_final,cantidad_por_caja,CBMM,estado,requiere_pedido
MASS1846,sin_datos,B,0.9,0.0,0.0,0.0,0.0,,0.0,inf,,0,98,97.42857142857143,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS0780,lumpy,B,0.9,0.0,6.29134615384615,6.29134615384615,0.0,,0.4194230769230767,1.733,1.1745,30,71,69.85714285714286,1,200,0.135759,196.0,0.98,200.0,0.135759,REORDENAR,True
MASS2181,lumpy,B,0.9,0.0,25.648255813953476,25.648255813953476,0.0,,1.7098837209302318,1.483,1.2179,29,43,42.142857142857146,1,80,0.014,14.399999999999999,0.18,80.0,0.014,REORDENAR,True
MASS2409,lumpy,B,0.9,0.0,7.025806451612903,7.025806451612903,0.0,,0.46838709677419355,6.2,1.1723,5,31,30.285714285714285,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS0947,lumpy,B,0.9,89.0,12.764423076923077,12.764423076923077,0.0,,0.8509615384615384,3.25,0.7622,16,141,140.28571428571428,0,0,0.0,0.0,2.5,100.0,0.05,OK,False
MASS1045,lumpy,B,0.9,0.0,8.549999999999997,8.549999999999997,0.0,,0.5699999999999998,4.0,0.9875,13,141,140.28571428571428,1,100,0.079335,80.0,0.8,100.0,0.079335,REORDENAR,True
MASS2352,lumpy,B,0.9,0.0,24.42155172413793,24.42155172413793,0.0,,1.628103448275862,1.706,1.1828,17,29,28.571428571428573,1,24,0.051971625,79.92,3.33,24.0,0.051971625,REORDENAR,True
MASS2064,lumpy,B,0.9,44.0,18.78,18.78,0.0,,1.252,1.613,1.509,31,50,48.857142857142854,0,0,0.0,0.0,2.5,72.0,0.0247,OK,False
MASS0699,lumpy,B,0.9,24.0,59.88461538461537,59.88461538461537,0.0,,3.9923076923076914,1.486,0.9806,35,141,140.28571428571428,1,100,0.0462,54.0,0.54,100.0,0.0462,REORDENAR,True
MASS1566,sin_datos,B,0.9,0.0,0.0,0.0,0.0,,0.0,inf,,0,129,127.85714285714286,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS0695,lumpy,B,0.9,0.0,3.007211538461538,3.007211538461538,0.0,,0.20048076923076918,5.2,1.1046,10,123,122.71428571428571,1,50,0.075,140.0,2.8,50.0,0.075,REORDENAR,True
MASS0412,sin_datos,B,0.9,0.0,0.0,0.0,0.0,,0.0,inf,,0,142,141.28571428571428,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2249,lumpy,B,0.9,3.0,15.48,15.48,0.0,,1.032,1.6,0.8197,25,40,39.285714285714285,1,120,0.043472,216.0,1.8,120.0,0.043472,REORDENAR,True
MASS1342,sin_datos,B,0.9,0.0,0.0,0.0,0.0,,0.0,inf,,0,140,139.28571428571428,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1500,sin_datos,B,0.9,0.0,0.08653846153846154,0.08653846153846154,0.0,,0.0057692307692307696,52.0,,1,135,134.57142857142858,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2590,lumpy,B,0.9,173.0,52.191176470588225,52.191176470588225,0.0,,3.4794117647058815,1.7,1.3158,10,17,16.714285714285715,0,0,0.0,0.0,3.68,30.0,0.11158875,OK,False
MASS1501,sin_datos,B,0.9,0.0,0.0,0.0,0.0,,0.0,inf,,0,135,134.57142857142858,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2530,sin_datos,B,0.9,0.0,5.3999999999999995,5.3999999999999995,0.0,,0.36,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2145,lumpy,B,0.9,200.0,54.52959183673468,54.52959183673468,0.0,,3.635306122448979,5.444,0.8862,9,49,48.714285714285715,0,0,0.0,0.0,0.85,50.0,0.0625,OK,False
MASS1459,lumpy,B,0.9,0.0,4.1105769230769225,4.1105769230769225,0.0,,0.2740384615384615,4.727,0.558,11,139,138.14285714285714,1,200,0.04536,104.0,0.52,200.0,0.04536,REORDENAR,True
MASS0391,lumpy,B,0.9,0.0,14.048076923076923,14.048076923076923,0.0,,0.9365384615384615,1.857,0.6027,28,138,137.42857142857142,1,300,0.02448,165.0,0.55,300.0,0.02448,REORDENAR,True
MASS0596,intermittent,B,0.9,4.0,2.9955621301775146,2.9955621301775146,0.0,,0.1997041420118343,13.0,0.4024,4,105,103.85714285714286,0,0,0.0,0.0,11.0,90.0,0.1598,OK,False
MASS1565,sin_datos,B,0.9,0.0,0.0,0.0,0.0,,0.0,inf,,0,129,127.85714285714286,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1599,lumpy,B,0.9,125.0,19.413461538461537,19.413461538461537,0.0,,1.294230769230769,3.467,0.7012,15,125,123.85714285714286,0,0,0.0,0.0,0.85,250.0,0.0882,OK,False
MASS2459,lumpy,B,0.9,54.0,8.924999999999997,8.924999999999997,0.0,,0.5949999999999998,3.429,3.6288,7,24,23.428571428571427,0,0,0.0,0.0,14.5,40.0,0.09441144,OK,False
MASS2023,lumpy,B,0.9,0.0,4.122,4.122,0.0,,0.2748,2.174,0.5068,23,50,48.857142857142854,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2144,lumpy,B,0.9,366.0,29.778061224489797,29.778061224489797,0.0,,1.985204081632653,8.167,1.4457,6,49,48.57142857142857,0,0,0.0,0.0,0.9,50.0,0.0625,OK,False
MASS1730,intermittent,B,0.9,0.0,1.2650686813186813,1.2650686813186813,0.0,,0.08433791208791208,6.5,0.4571,8,115,114.42857142857143,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1827,lumpy,B,0.9,1.0,10.21153846153846,10.21153846153846,0.0,,0.6807692307692307,2.476,1.6417,21,92,91.14285714285714,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS3061,erratic,B,0.9,1382.0,201.88657554143012,123.58235294117638,78.30422260025374,,8.238823529411759,1.308,1.0084,13,17,16.428571428571427,0,0,0.0,0.0,2.1,20.0,0.05,OK,False
MASS0019,lumpy,B,0.9,0.0,10.055769230769227,10.055769230769227,0.0,,0.6703846153846151,3.467,1.4934,15,141,140.28571428571428,1,300,0.027,240.0,0.8,300.0,0.027,REORDENAR,True
MASS0864,lumpy,B,0.9,0.0,2.6610576923076925,2.6610576923076925,0.0,,0.17740384615384616,8.667,0.7901,6,123,122.57142857142857,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2005,intermittent,B,0.9,0.0,0.17307692307692307,0.17307692307692307,0.0,,0.011538461538461539,26.0,0.0,2,71,69.85714285714286,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2143,lumpy,B,0.9,224.0,19.40510204081632,19.40510204081632,0.0,,1.2936734693877547,4.9,0.8359,10,49,48.57142857142857,0,0,0.0,0.0,0.85,50.0,0.0625,OK,False
MASS2024,lumpy,B,0.9,0.0,3.887999999999999,3.887999999999999,0.0,,0.25919999999999993,2.632,0.9153,19,50,48.857142857142854,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1389,sin_datos,B,0.9,0.0,0.0,0.0,0.0,,0.0,inf,,0,117,116.57142857142857,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS3035,lumpy,B,0.9,229.0,37.5,37.5,0.0,,2.5,4.0,1.1589,3,12,11.714285714285714,0,0,0.0,0.0,5.3,16.0,0.05,OK,False
MASS2412,lumpy,B,0.9,97.0,12.59516129032258,12.59516129032258,0.0,,0.8396774193548386,3.444,0.8034,9,31,30.285714285714285,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS0692,sin_datos,B,0.9,0.0,0.0,0.0,0.0,,0.0,inf,,0,115,114.42857142857143,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1210,lumpy,B,0.9,19.0,2.5788461538461536,2.5788461538461536,0.0,,0.1719230769230769,4.0,1.0072,13,127,126.57142857142857,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS1618,intermittent,B,0.9,0.0,0.4067307692307693,0.4067307692307693,0.0,,0.027115384615384618,17.333,0.12,3,125,123.85714285714286,1,24,0.05,56.400000000000006,2.35,24.0,0.05,REORDENAR,True
MASS2442,intermittent,B,0.9,8.0,5.598691484707473,5.598691484707473,0.0,,0.3732460989804982,2.9,0.4652,10,29,28.714285714285715,0,0,0.0,0.0,5.65,16.0,0.1170675,OK,False
MASS1914,lumpy,B,0.9,22.0,5.744711538461537,5.744711538461537,0.0,,0.3829807692307692,2.6,0.6236,20,71,69.85714285714286,0,0,0.0,0.0,1.65,60.0,0.1081235,OK,False
MASS0603,lumpy,B,0.9,21.0,34.61538461538461,34.61538461538461,0.0,,2.3076923076923075,3.25,1.4514,16,141,140.28571428571428,1,150,0.057456,90.0,0.6,150.0,0.057456,REORDENAR,True
MASS2069,lumpy,B,0.9,122.0,40.53,40.53,0.0,,2.702,1.667,1.2372,30,50,48.857142857142854,0,0,0.0,0.0,1.0,1.0,0.001,OK,False
MASS1590,sin_datos,B,0.9,0.0,0.0,0.0,0.0,,0.0,inf,,0,128,127.14285714285714,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1313,sin_datos,B,0.9,0.0,0.0,0.0,0.0,,0.0,inf,,0,127,126.57142857142857,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1161,lumpy,B,0.9,1.0,3.980769230769231,3.980769230769231,0.0,,0.2653846153846154,4.333,0.9418,12,89,88.42857142857143,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2620,intermittent,B,0.9,45.0,0.0,0.0,0.0,,0.0,4.0,0.08,2,8,7.285714285714286,0,0,0.0,0.0,14.75,2.0,0.0697376,OK,False
MASS2364,intermittent,B,0.9,22.0,3.026327586206897,3.026327586206897,0.0,,0.20175517241379312,9.667,0.03,3,29,28.428571428571427,0,0,0.0,0.0,13.98,6.0,0.16274412,OK,False
MASS1552,intermittent,C,0.85,55.0,0.6403846153846154,0.6403846153846154,0.0,,0.042692307692307696,8.667,0.15,6,125,123.85714285714286,0,0,0.0,0.0,2.1,48.0,0.18772,OK,False
MASS2617,intermittent,C,0.85,26.0,0.0,0.0,0.0,,0.0,4.0,0.0408,2,8,7.285714285714286,0,0,0.0,0.0,20.7,2.0,0.0716875,OK,False
MASS2618,intermittent,C,0.85,26.0,0.0,0.0,0.0,,0.0,4.0,0.0408,2,8,7.285714285714286,0,0,0.0,0.0,20.7,2.0,0.0716875,OK,False
MASS2347,lumpy,C,0.85,88.0,3.577499999999999,3.577499999999999,0.0,,0.23849999999999993,3.0,0.7922,10,30,29.428571428571427,0,0,0.0,0.0,7.15,6.0,0.09713925,OK,False
MASS2178,lumpy,C,0.85,0.0,3.872093023255814,3.872093023255814,0.0,,0.25813953488372093,3.308,0.5935,13,43,42.142857142857146,1,30,0.04032,204.0,6.8,30.0,0.04032,REORDENAR,True
MASS1933,intermittent,C,0.85,28.0,10.12078125,10.12078125,0.0,,0.67471875,4.727,0.2007,11,71,70.28571428571429,0,0,0.0,0.0,3.5,100.0,0.072,OK,False
MASS2567,sin_datos,C,0.85,0.0,8.100000000000001,8.100000000000001,0.0,,0.54,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1924,lumpy,C,0.85,0.0,6.778846153846154,6.778846153846154,0.0,,0.4519230769230769,2.261,0.8589,23,71,70.28571428571429,1,80,0.084,214.4,2.68,80.0,0.084,REORDENAR,True
MASS2350,lumpy,C,0.85,0.0,2.8799999999999994,2.8799999999999994,0.0,,0.19199999999999998,4.286,0.7541,7,30,29.571428571428573,1,12,0.1327185,62.400000000000006,5.2,12.0,0.1327185,REORDENAR,True
MASS2110,erratic,C,0.85,88.0,75.72527953752478,56.43214285714286,19.29313668038193,,3.762142857142857,1.077,1.1789,39,42,41.142857142857146,0,0,0.0,0.0,0.68,120.0,0.112216,OK,False
MASS2625,erratic,C,0.85,7.0,95.79956210032879,77.625,18.174562100328792,,5.175,1.143,0.5185,7,8,6.857142857142857,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS0016,sin_datos,C,0.85,0.0,0.0,0.0,0.0,,0.0,inf,,0,128,127.14285714285714,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2151,lumpy,C,0.85,0.0,3.1408163265306124,3.1408163265306124,0.0,,0.20938775510204083,5.444,1.1976,9,49,48.714285714285715,1,10,0.05,49.5,4.95,10.0,0.05,REORDENAR,True
MASS1321,lumpy,C,0.85,11.0,22.459615384615383,22.459615384615383,0.0,,1.4973076923076922,1.625,4.1548,32,125,123.85714285714286,1,50,0.056448,21.0,0.42,50.0,0.056448,REORDENAR,True
MASS2512,sin_datos,C,0.85,0.0,8.100000000000001,8.100000000000001,0.0,,0.54,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1451,lumpy,C,0.85,40.0,12.692307692307692,12.692307692307692,0.0,,0.8461538461538461,2.476,1.6151,21,120,119.14285714285714,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS2176,lumpy,C,0.85,2.0,8.912790697674419,8.912790697674419,0.0,,0.5941860465116279,4.3,0.4943,10,43,42.142857142857146,1,30,0.02376,315.0,10.5,30.0,0.02376,REORDENAR,True
MASS1667,lumpy,C,0.85,325.0,7.644230769230768,7.644230769230768,0.0,,0.5096153846153846,3.25,1.4019,16,119,117.85714285714286,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS1360,sin_datos,C,0.85,1.0,0.0,0.0,0.0,,0.0,inf,,0,142,141.28571428571428,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS2556,sin_datos,C,0.85,0.0,5.3999999999999995,5.3999999999999995,0.0,,0.36,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1382,sin_datos,C,0.85,0.0,0.0,0.0,0.0,,0.0,inf,,0,117,116.57142857142857,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1312,sin_datos,C,0.85,0.0,0.08653846153846154,0.08653846153846154,0.0,,0.0057692307692307696,52.0,,1,127,126.57142857142857,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2107,lumpy,C,0.85,0.0,3.0535714285714284,3.0535714285714284,0.0,,0.20357142857142857,3.818,2.1695,11,42,41.142857142857146,1,100,0.030336,695.0,6.95,100.0,0.030336,REORDENAR,True
MASS2702,lumpy,C,0.85,96.0,15.0,15.0,0.0,,1.0,1.6,3.3776,5,8,7.428571428571429,0,0,0.0,0.0,5.0,10.0,0.137826,OK,False
MASS2635,erratic,C,0.85,7.0,88.52783293015015,67.02473909605514,21.503093834095008,,4.46831593973701,1.0,1.0925,8,8,7.428571428571429,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2378,lumpy,C,0.85,71.0,18.01810344827586,18.01810344827586,0.0,,1.201206896551724,1.933,0.5444,15,29,28.428571428571427,0,0,0.0,0.0,3.18,60.0,0.09991,OK,False
MASS1719,intermittent,C,0.85,25.0,1.4423076923076923,1.4423076923076923,0.0,,0.09615384615384616,10.4,0.0,5,115,114.42857142857143,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS0295,lumpy,C,0.85,0.0,1.6788461538461537,1.6788461538461537,0.0,,0.1119230769230769,7.429,0.8581,7,71,69.85714285714286,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1852,sin_datos,C,0.85,0.0,0.0,0.0,0.0,,0.0,inf,,0,93,92.14285714285714,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2273,lumpy,C,0.85,0.0,15.75,15.75,0.0,,1.05,3.0,1.326,14,42,41.142857142857146,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS0949,lumpy,C,0.85,0.0,2.146153846153846,2.146153846153846,0.0,,0.14307692307692307,5.778,1.5871,9,141,140.28571428571428,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2501,sin_datos,C,0.85,0.0,5.3999999999999995,5.3999999999999995,0.0,,0.36,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1925,lumpy,C,0.85,0.0,6.793269230769228,6.793269230769228,0.0,,0.4528846153846152,2.167,1.1568,24,71,70.28571428571429,1,240,0.075,156.0,0.65,240.0,0.075,REORDENAR,True
MASS2638,erratic,C,0.85,8.0,95.06488048558623,76.14566159682764,18.919218888758593,,5.0763774397885095,1.143,0.5741,7,8,7.428571428571429,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2203,lumpy,C,0.85,0.0,8.028,8.028,0.0,,0.5352,2.5,0.6732,20,50,48.857142857142854,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1816,sin_datos,C,0.85,0.0,0.0,0.0,0.0,,0.0,inf,,0,92,91.14285714285714,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1298,lumpy,C,0.85,2.0,10.678846153846154,10.678846153846154,0.0,,0.7119230769230769,2.261,0.4955,23,112,111.71428571428571,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1216,sin_datos,C,0.85,0.0,0.0,0.0,0.0,,0.0,inf,,0,138,137.42857142857142,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2155,lumpy,C,0.85,0.0,13.196511627906974,13.196511627906974,0.0,,0.879767441860465,4.3,0.8584,10,43,41.857142857142854,1,50,0.0376125,50.0,1.0,50.0,0.0376125,REORDENAR,True
MASS2166,lumpy,C,0.85,0.0,7.875,7.875,0.0,,0.525,2.688,7.7121,16,43,41.857142857142854,1,60,0.08505,114.0,1.9,60.0,0.08505,REORDENAR,True
MASS0635,lumpy,C,0.85,17.0,8.956730769230768,8.956730769230768,0.0,,0.5971153846153846,3.714,1.7336,14,111,110.14285714285714,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS2045,lumpy,C,0.85,0.0,4.175999999999999,4.175999999999999,0.0,,0.2783999999999999,7.143,1.8133,7,50,48.857142857142854,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2093,lumpy,C,0.85,0.0,15.674999999999999,15.674999999999999,0.0,,1.045,1.4,0.6929,30,42,41.142857142857146,1,200,0.11628,130.0,0.65,200.0,0.11628,REORDENAR,True
MASS0574,sin_datos,C,0.85,0.0,0.0,0.0,0.0,,0.0,inf,,0,119,117.85714285714286,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2403,lumpy,C,0.85,165.0,23.731451612903214,23.731451612903214,0.0,,1.5820967741935477,2.583,4.5863,12,31,30.571428571428573,0,0,0.0,0.0,1.5,30.0,0.041664,OK,False
MASS2564,sin_datos,C,0.85,0.0,5.3999999999999995,5.3999999999999995,0.0,,0.36,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2543,sin_datos,C,0.85,0.0,5.3999999999999995,5.3999999999999995,0.0,,0.36,20.0,,1,20,19.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1309,intermittent,C,0.85,0.0,0.17307692307692307,0.17307692307692307,0.0,,0.011538461538461539,26.0,0.0,2,116,115.28571428571429,1,100,0.293112,170.0,1.7,100.0,0.293112,REORDENAR,True
MASS2009,sin_datos,C,0.85,0.0,0.08653846153846154,0.08653846153846154,0.0,,0.0057692307692307696,52.0,,1,71,69.85714285714286,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2452,lumpy,C,0.85,3.0,10.179310344827584,10.179310344827584,0.0,,0.6786206896551723,1.933,0.5292,15,29,28.428571428571427,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1524,lumpy,C,0.85,64.0,22.61538461538461,22.61538461538461,0.0,,1.5076923076923072,1.793,0.7999,29,125,123.85714285714286,0,0,0.0,0.0,0.85,250.0,0.0882,OK,False
MASS2119,lumpy,C,0.85,0.0,19.85892857142857,19.85892857142857,0.0,,1.3239285714285713,2.333,1.2708,18,42,41.285714285714285,1,200,0.0795555,240.0,1.2,200.0,0.0795555,REORDENAR,True
MASS2368,lumpy,C,0.85,72.0,16.0,16.0,0.0,,1.0666666666666667,2.727,1.4775,11,30,29.428571428571427,0,0,0.0,0.0,4.55,10.0,0.0682375,OK,False
MASS0045,sin_datos,C,0.85,0.0,0.0,0.0,0.0,,0.0,inf,,0,132,131.28571428571428,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2685,intermittent,C,0.85,4.0,17.989583333333336,17.989583333333336,0.0,,1.1993055555555556,1.5,0.1667,4,6,5.428571428571429,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1574,intermittent,C,0.85,111.0,12.46459630333087,12.46459630333087,0.0,,0.8309730868887246,4.0,0.3055,13,126,125.57142857142857,0,0,0.0,0.0,0.65,72.0,0.053865,OK,False
MASS1591,sin_datos,C,0.85,0.0,0.0,0.0,0.0,,0.0,inf,,0,128,127.14285714285714,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1611,lumpy,C,0.85,17.0,3.046153846153846,3.046153846153846,0.0,,0.20307692307692307,5.778,0.8125,9,125,123.85714285714286,0,0,0.0,0.0,3.29,1.0,0.001,OK,False
MASS2402,lumpy,C,0.85,160.0,28.41532258064516,28.41532258064516,0.0,,1.8943548387096774,2.818,3.1095,11,31,30.571428571428573,0,0,0.0,0.0,1.5,30.0,0.041664,OK,False
MASS0388,lumpy,C,0.85,0.0,34.52884615384615,34.52884615384615,0.0,,2.3019230769230767,2.0,0.6727,26,138,137.42857142857142,1,300,0.02448,165.0,0.55,300.0,0.02448,REORDENAR,True
MASS1944,intermittent,C,0.85,0.0,0.4067307692307693,0.4067307692307693,0.0,,0.027115384615384618,17.333,0.12,3,73,72.57142857142857,1,30,0.0108,234.0,7.8,30.0,0.0108,REORDENAR,True
MASS2332,lumpy,C,0.85,48.0,14.684999999999997,14.684999999999997,0.0,,0.9789999999999998,2.5,1.3104,12,30,29.571428571428573,0,0,0.0,0.0,2.1,20.0,0.1272375,OK,False
MASS1851,sin_datos,C,0.85,0.0,0.08653846153846154,0.08653846153846154,0.0,,0.0057692307692307696,52.0,,1,93,92.14285714285714,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2007,intermittent,C,0.85,0.0,0.7572115384615384,0.7572115384615384,0.0,,0.05048076923076923,10.4,0.25,5,71,69.85714285714286,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2454,lumpy,C,0.85,45.0,20.083333333333336,20.083333333333336,0.0,,1.338888888888889,1.688,1.3014,16,27,26.571428571428573,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS2046,lumpy,C,0.85,0.0,7.4895,7.4895,0.0,,0.49929999999999997,2.5,0.6385,20,50,48.857142857142854,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1598,lumpy,C,0.85,79.0,19.557692307692303,19.557692307692303,0.0,,1.3038461538461534,2.167,1.076,24,125,123.85714285714286,0,0,0.0,0.0,0.85,250.0,0.0882,OK,False
MASS2194,lumpy,C,0.85,130.0,11.89285714285714,11.89285714285714,0.0,,0.7928571428571427,4.667,2.2143,9,42,41.142857142857146,0,0,0.0,0.0,1.8,20.0,0.095201,OK,False
MASS2002,lumpy,C,0.85,0.0,2.319230769230769,2.319230769230769,0.0,,0.1546153846153846,10.4,1.2693,5,73,71.85714285714286,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2592,lumpy,C,0.85,193.0,19.11617647058823,19.11617647058823,0.0,,1.274411764705882,1.417,3.1902,12,17,16.714285714285715,0,0,0.0,0.0,4.35,30.0,0.11158875,OK,False
MASS1916,intermittent,C,0.85,0.0,8.447535614678689,8.447535614678689,0.0,,0.5631690409785792,2.167,0.1697,24,71,69.85714285714286,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1732,lumpy,C,0.85,29.0,4.730769230769231,4.730769230769231,0.0,,0.3153846153846154,17.333,0.7889,3,115,114.42857142857143,0,0,0.0,0.0,5.0,50.0,0.046656,OK,False
MASS0693,lumpy,C,0.85,44.0,30.519230769230766,30.519230769230766,0.0,,2.0346153846153845,3.059,0.7026,17,141,140.28571428571428,0,0,0.0,0.0,0.65,40.0,0.02511,OK,False
MASS1199,intermittent,C,0.85,0.0,0.4067307692307693,0.4067307692307693,0.0,,0.027115384615384618,17.333,0.12,3,90,89.57142857142857,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1999,lumpy,C,0.85,48.0,15.519230769230747,15.519230769230747,0.0,,1.0346153846153832,2.737,3.3583,19,73,71.85714285714286,0,0,0.0,0.0,1.0,100.0,0.07,OK,False
MASS1597,lumpy,C,0.85,58.0,6.923076923076921,6.923076923076921,0.0,,0.4615384615384614,7.429,1.4659,7,125,123.85714285714286,0,0,0.0,0.0,0.85,250.0,0.0882,OK,False
MASS2246,lumpy,C,0.85,49.0,5.6625,5.6625,0.0,,0.3775,4.444,1.1475,9,40,39.285714285714285,0,0,0.0,0.0,0.45,150.0,0.069888,OK,False
MASS1285,lumpy,C,0.85,0.0,5.676923076923077,5.676923076923077,0.0,,0.37846153846153846,1.793,1.4212,29,71,69.85714285714286,1,200,0.135759,196.0,0.98,200.0,0.135759,REORDENAR,True
MASS0982,intermittent,C,0.85,37.0,0.5483712715855573,0.5483712715855573,0.0,,0.03655808477237049,8.667,0.1224,6,117,115.85714285714286,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS0961,lumpy,C,0.85,0.0,0.8221153846153845,0.8221153846153845,0.0,,0.0548076923076923,8.667,0.528,6,107,106.42857142857143,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2182,lumpy,C,0.85,0.0,10.841860465116277,10.841860465116277,0.0,,0.7227906976744185,3.583,0.6173,12,43,42.142857142857146,1,80,0.014,80.0,1.0,80.0,0.014,REORDENAR,True
MASS2313,lumpy,C,0.85,62.0,33.67258064516129,33.67258064516129,0.0,,2.244838709677419,1.409,5.8413,22,31,30.571428571428573,0,0,0.0,0.0,1.0,100.0,0.05145,OK,False
MASS2296,lumpy,C,0.85,1.0,3.9825000000000004,3.9825000000000004,0.0,,0.2655,13.333,1.4044,3,40,39.285714285714285,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2028,lumpy,C,0.85,0.0,7.748999999999999,7.748999999999999,0.0,,0.5166,1.667,1.079,30,50,48.857142857142854,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS1508,lumpy,C,0.85,0.0,17.65384615384615,17.65384615384615,0.0,,1.1769230769230767,1.486,0.7792,35,135,134.42857142857142,1,1,0.05,1.0,1.0,1.0,0.05,REORDENAR,True
MASS2404,lumpy,C,0.85,157.0,26.455645161290317,26.455645161290317,0.0,,1.7637096774193544,2.385,2.7778,13,31,30.571428571428573,0,0,0.0,0.0,1.5,30.0,0.041664,OK,False
MASS0768,lumpy,C,0.85,0.0,6.801923076923076,6.801923076923076,0.0,,0.4534615384615384,2.08,0.5876,25,138,137.57142857142858,1,144,0.053312,109.44,0.76,144.0,0.053312,REORDENAR,True
